   Tempo_min       X_0cm           X_1cm           X_2cm           X_3cm           X_4cm           X_5cm           X_6cm           X_7cm           X_8cm           X_9cm           X_10cm          H_0cm           H_1cm           H_2cm           H_3cm           H_4cm           H_5cm           H_6cm           H_7cm           H_8cm           H_9cm           H_10cm          T_0cm           T_1cm           T_2cm           T_3cm           T_4cm           T_5cm           T_6cm           T_7cm           T_8cm           T_9cm           T_10cm
   9.2222222e-01   4.3031496e-02   5.7491635e-02   7.8906045e-02   1.1041191e-01   1.4890033e-01   1.7657588e-01   1.7217590e-01   1.4098619e-01   1.0498823e-01   7.6315790e-02   5.5243030e-02   1.6005032e-02   1.6005136e-02   1.6005192e-02   1.6005149e-02   1.6004925e-02   1.6004422e-02   1.6003629e-02   1.6002689e-02   1.6001792e-02   1.6001042e-02   1.6000451e-02   3.0445570e+01   2.9948179e+01   2.9749865e+01   3.0129599e+01   3.1568495e+01   3.4603869e+01   3.9282868e+01   4.4757132e+01   4.9917323e+01   5.4183823e+01   5.7506868e+01
   9.2777778e-01   4.3426743e-02   5.7689661e-02   7.8716021e-02   1.0950526e-01   1.4691036e-01   1.7346264e-01   1.6850015e-01   1.3749471e-01   1.0207868e-01   7.4026989e-02   5.3502471e-02   1.6005009e-02   1.6005106e-02   1.6005151e-02   1.6005097e-02   1.6004860e-02   1.6004349e-02   1.6003556e-02   1.6002624e-02   1.6001743e-02   1.6001010e-02   1.6000436e-02   3.0567505e+01   3.0117378e+01   2.9979274e+01   3.0431665e+01   3.1944571e+01   3.5028670e+01   3.9705112e+01   4.5124095e+01   5.0195409e+01   5.4362123e+01   5.7589708e+01
   9.3333333e-01   4.3791424e-02   5.7848670e-02   7.8479046e-02   1.0855123e-01   1.4488971e-01   1.7035165e-01   1.6486104e-01   1.3406271e-01   9.9236764e-02   7.1803730e-02   5.1819658e-02   1.6004984e-02   1.6005073e-02   1.6005108e-02   1.6005042e-02   1.6004793e-02   1.6004275e-02   1.6003483e-02   1.6002561e-02   1.6001694e-02   1.6000979e-02   1.6000421e-02   3.0698967e+01   3.0297220e+01   3.0219837e+01   3.0743848e+01   3.2327317e+01   3.5455124e+01   4.0124745e+01   4.5486024e+01   5.0467905e+01   5.4535857e+01   5.7670044e+01
   9.3888889e-01   4.4124945e-02   5.7968494e-02   7.8195990e-02   1.0755222e-01   1.4284162e-01   1.6724568e-01   1.6126020e-01   1.3069059e-01   9.6461755e-02   6.9644544e-02   5.0192780e-02   1.6004957e-02   1.6005038e-02   1.6005064e-02   1.6004986e-02   1.6004726e-02   1.6004201e-02   1.6003411e-02   1.6002498e-02   1.6001647e-02   1.6000949e-02   1.6000407e-02   3.0840316e+01   3.0487882e+01   3.0471447e+01   3.1065694e+01   3.2716088e+01   3.5882709e+01   4.0541472e+01   4.5842795e+01   5.0734808e+01   5.4705088e+01   5.7747936e+01
   9.4444444e-01   4.4426866e-02   5.8049067e-02   7.7867646e-02   1.0651018e-01   1.4076872e-01   1.6414688e-01   1.5769888e-01   1.2737862e-01   9.3753064e-02   6.7548257e-02   4.8620409e-02   1.6004929e-02   1.6005002e-02   1.6005018e-02   1.6004928e-02   1.6004658e-02   1.6004127e-02   1.6003339e-02   1.6002437e-02   1.6001601e-02   1.6000920e-02   1.6000394e-02   3.0991764e+01   3.0689437e+01   3.0733959e+01   3.1396822e+01   3.3110400e+01   3.6311051e+01   4.0955085e+01   4.6194327e+01   5.0996130e+01   5.4869872e+01   5.7823433e+01
   9.5000000e-01   4.4696689e-02   5.8090480e-02   7.7495303e-02   1.0542791e-01   1.3867446e-01   1.6105809e-01   1.5417873e-01   1.2412713e-01   9.1109863e-02   6.5513295e-02   4.7100660e-02   1.6004899e-02   1.6004964e-02   1.6004970e-02   1.6004869e-02   1.6004589e-02   1.6004053e-02   1.6003267e-02   1.6002376e-02   1.6001556e-02   1.6000891e-02   1.6000380e-02   3.1153524e+01   3.0901930e+01   3.1007167e+01   3.1736760e+01   3.3509691e+01   3.6739738e+01   4.1365378e+01   4.6540565e+01   5.1251917e+01   5.5030301e+01   5.7896608e+01
   9.5555556e-01   4.4934088e-02   5.8092995e-02   7.7080282e-02   1.0430792e-01   1.3656178e-01   1.5798165e-01   1.5070104e-01   1.2093627e-01   8.8531320e-02   6.3538215e-02   4.5631869e-02   1.6004868e-02   1.6004924e-02   1.6004920e-02   1.6004809e-02   1.6004519e-02   1.6003979e-02   1.6003197e-02   1.6002316e-02   1.6001512e-02   1.6000863e-02   1.6000368e-02   3.1325696e+01   3.1125266e+01   3.1290704e+01   3.2084896e+01   3.3913303e+01   3.7168295e+01   4.1772082e+01   4.6881394e+01   5.1502171e+01   5.5186437e+01   5.7967517e+01
   9.6111111e-01   4.5138853e-02   5.8056902e-02   7.6623725e-02   1.0315225e-01   1.3443305e-01   1.5491944e-01   1.4726685e-01   1.1780616e-01   8.6016767e-02   6.1621874e-02   4.4212721e-02   1.6004835e-02   1.6004883e-02   1.6004869e-02   1.6004747e-02   1.6004449e-02   1.6003905e-02   1.6003127e-02   1.6002258e-02   1.6001468e-02   1.6000836e-02   1.6000355e-02   3.1508342e+01   3.1359364e+01   3.1584301e+01   3.2440805e+01   3.4320802e+01   3.7596417e+01   4.2175037e+01   4.7216765e+01   5.1746920e+01   5.5338342e+01   5.8036207e+01
   9.6666667e-01   4.5310842e-02   5.7982826e-02   7.6127452e-02   1.0196388e-01   1.3229152e-01   1.5187401e-01   1.4387755e-01   1.1473688e-01   8.3565210e-02   5.9762647e-02   4.2841389e-02   1.6004800e-02   1.6004839e-02   1.6004816e-02   1.6004684e-02   1.6004378e-02   1.6003831e-02   1.6003057e-02   1.6002200e-02   1.6001426e-02   1.6000810e-02   1.6000343e-02   3.1701511e+01   3.1604073e+01   3.1887568e+01   3.2803913e+01   3.4731623e+01   3.8023722e+01   4.2574056e+01   4.7546638e+01   5.1986226e+01   5.5486116e+01   5.8102753e+01
   9.7222222e-01   4.5450053e-02   5.7871354e-02   7.5592895e-02   1.0074498e-01   1.3013948e-01   1.4884711e-01   1.4053404e-01   1.1172838e-01   8.1175814e-02   5.7959270e-02   4.1516498e-02   1.6004763e-02   1.6004795e-02   1.6004762e-02   1.6004621e-02   1.6004306e-02   1.6003757e-02   1.6002989e-02   1.6002143e-02   1.6001384e-02   1.6000784e-02   1.6000332e-02   3.1905137e+01   3.1859123e+01   3.2199999e+01   3.3173565e+01   3.5145155e+01   3.8449783e+01   4.2968886e+01   4.7870900e+01   5.2220082e+01   5.5629805e+01   5.8167198e+01
   9.7777778e-01   4.5556564e-02   5.7723197e-02   7.5021633e-02   9.9497875e-02   1.2797935e-01   1.4584059e-01   1.3723728e-01   1.0878063e-01   7.8847771e-02   5.6210504e-02   4.0236692e-02   1.6004725e-02   1.6004748e-02   1.6004706e-02   1.6004556e-02   1.6004235e-02   1.6003684e-02   1.6002921e-02   1.6002087e-02   1.6001344e-02   1.6000759e-02   1.6000320e-02   3.2119194e+01   3.2124347e+01   3.2521283e+01   3.3549368e+01   3.5561045e+01   3.8874377e+01   4.3359438e+01   4.8189563e+01   5.2448562e+01   5.5769499e+01   5.8229600e+01
   9.8333333e-01   4.5630659e-02   5.7539459e-02   7.4415790e-02   9.8225448e-02   1.2581402e-01   1.4285664e-01   1.3398833e-01   1.0589346e-01   7.6579942e-02   5.4514712e-02   3.9000239e-02   1.6004685e-02   1.6004700e-02   1.6004648e-02   1.6004490e-02   1.6004163e-02   1.6003610e-02   1.6002853e-02   1.6002032e-02   1.6001304e-02   1.6000735e-02   1.6000309e-02   3.2343537e+01   3.2399372e+01   3.2850826e+01   3.3930624e+01   3.5978687e+01   3.9297107e+01   4.3745508e+01   4.8502573e+01   5.2671719e+01   5.5905287e+01   5.8290025e+01
   9.8888889e-01   4.5672550e-02   5.7320812e-02   7.3776594e-02   9.6929316e-02   1.2364509e-01   1.3989643e-01   1.3078774e-01   1.0306671e-01   7.4371637e-02   5.2870947e-02   3.7806150e-02   1.6004644e-02   1.6004650e-02   1.6004590e-02   1.6004423e-02   1.6004090e-02   1.6003538e-02   1.6002787e-02   1.6001978e-02   1.6001266e-02   1.6000711e-02   1.6000299e-02   3.2578017e+01   3.2683903e+01   3.3188200e+01   3.4316853e+01   3.6397668e+01   3.9717690e+01   4.4126933e+01   4.8809867e+01   5.2889561e+01   5.6037213e+01   5.8348507e+01
   9.9444444e-01   4.5682794e-02   5.7068649e-02   7.3106366e-02   9.5612412e-02   1.2147538e-01   1.3696207e-01   1.2763651e-01   1.0030015e-01   7.2221699e-02   5.1277607e-02   3.6652764e-02   1.6004600e-02   1.6004599e-02   1.6004530e-02   1.6004356e-02   1.6004018e-02   1.6003465e-02   1.6002721e-02   1.6001925e-02   1.6001228e-02   1.6000688e-02   1.6000289e-02   3.2822498e+01   3.2977649e+01   3.3532987e+01   3.4707607e+01   3.6817635e+01   4.0135935e+01   4.4503673e+01   4.9111516e+01   5.3102219e+01   5.6165402e+01   5.8405123e+01
   1.0000000e+00   4.5661905e-02   5.6784027e-02   7.2406725e-02   9.4276674e-02   1.1930674e-01   1.3405492e-01   1.2453525e-01   9.7593565e-02   7.0129332e-02   4.9733628e-02   3.5538997e-02   1.6004555e-02   1.6004546e-02   1.6004470e-02   1.6004288e-02   1.6003945e-02   1.6003393e-02   1.6002656e-02   1.6001873e-02   1.6001191e-02   1.6000666e-02   1.6000279e-02   3.3076998e+01   3.3280490e+01   3.3884934e+01   3.5102580e+01   3.7238341e+01   4.0551704e+01   4.4875676e+01   4.9407530e+01   5.3309743e+01   5.6289916e+01   5.8459913e+01
   1.0000000e+00   4.5661905e-02   5.6784027e-02   7.2406725e-02   9.4276674e-02   1.1930674e-01   1.3405492e-01   1.2453525e-01   9.7593565e-02   7.0129332e-02   4.9733628e-02   3.5538997e-02   1.6004555e-02   1.6004546e-02   1.6004470e-02   1.6004288e-02   1.6003945e-02   1.6003393e-02   1.6002656e-02   1.6001873e-02   1.6001191e-02   1.6000666e-02   1.6000279e-02   3.3076998e+01   3.3280490e+01   3.3884934e+01   3.5102580e+01   3.7238341e+01   4.0551704e+01   4.4875676e+01   4.9407530e+01   5.3309743e+01   5.6289916e+01   5.8459913e+01
   1.0055556e+00   4.4747341e-02   5.6051933e-02   7.1610378e-02   9.3096558e-02   1.1748648e-01   1.3163859e-01   1.2197289e-01   9.5361524e-02   6.8391359e-02   4.8432039e-02   3.4584073e-02   1.6000318e-02   1.6000616e-02   1.6000891e-02   1.6001191e-02   1.6001589e-02   1.6002096e-02   1.6002628e-02   1.6003090e-02   1.6003451e-02   1.6003726e-02   1.6003931e-02   5.3887354e+01   4.4846081e+01   3.7650323e+01   3.3972614e+01   3.2960140e+01   3.3765748e+01   3.6053962e+01   3.9430934e+01   4.3341223e+01   4.7267956e+01   5.0856997e+01
   1.0111111e+00   4.3432079e-02   5.4666351e-02   7.0219569e-02   9.1665109e-02   1.1590913e-01   1.2989750e-01   1.2026937e-01   9.3926105e-02   6.7280319e-02   4.7586356e-02   3.3946009e-02   1.6000342e-02   1.6000729e-02   1.6001147e-02   1.6001581e-02   1.6002018e-02   1.6002430e-02   1.6002783e-02   1.6003059e-02   1.6003264e-02   1.6003420e-02   1.6003538e-02   5.7393735e+01   5.2663325e+01   4.6021453e+01   3.9248843e+01   3.4240524e+01   3.1772023e+01   3.1604517e+01   3.3133221e+01   3.5781283e+01   3.9093109e+01   4.2711626e+01
   1.0166667e+00   4.2099220e-02   5.3100939e-02   6.8449213e-02   8.9740978e-02   1.1396004e-01   1.2817485e-01   1.1899573e-01   9.3094894e-02   6.6744141e-02   4.7211881e-02   3.3668897e-02   1.6000336e-02   1.6000739e-02   1.6001213e-02   1.6001747e-02   1.6002301e-02   1.6002782e-02   1.6003104e-02   1.6003272e-02   1.6003349e-02   1.6003386e-02   1.6003409e-02   5.8027989e+01   5.5110830e+01   5.0682102e+01   4.4748946e+01   3.8455971e+01   3.3584061e+01   3.1108976e+01   3.0731962e+01   3.1771748e+01   3.3748367e+01   3.6383497e+01
   1.0222222e+00   4.0801586e-02   5.1525509e-02   6.6559662e-02   8.7543516e-02   1.1161750e-01   1.2609229e-01   1.1760362e-01   9.2439797e-02   6.6557136e-02   4.7228856e-02   3.3751183e-02   1.6000325e-02   1.6000723e-02   1.6001207e-02   1.6001784e-02   1.6002416e-02   1.6002992e-02   1.6003385e-02   1.6003566e-02   1.6003600e-02   1.6003565e-02   1.6003506e-02   5.8184266e+01   5.5806146e+01   5.2507756e+01   4.7911883e+01   4.2217290e+01   3.6692957e+01   3.2845558e+01   3.1056821e+01   3.0810171e+01   3.1554039e+01   3.2991653e+01
   1.0277778e+00   3.9546472e-02   4.9985219e-02   6.4667463e-02   8.5255082e-02   1.0905819e-01   1.2369616e-01   1.1590601e-01   9.1612293e-02   6.6376949e-02   4.7392643e-02   3.4056411e-02   1.6000314e-02   1.6000701e-02   1.6001179e-02   1.6001764e-02   1.6002430e-02   1.6003069e-02   1.6003536e-02   1.6003779e-02   1.6003843e-02   1.6003804e-02   1.6003715e-02   5.8260514e+01   5.6058734e+01   5.3193034e+01   4.9371746e+01   4.4524398e+01   3.9353846e+01   3.5144111e+01   3.2593863e+01   3.1512359e+01   3.1429290e+01   3.2006537e+01
   1.0333333e+00   3.8333869e-02   4.8489593e-02   6.2811637e-02   8.2967280e-02   1.0642153e-01   1.2112469e-01   1.1396766e-01   9.0547053e-02   6.6029992e-02   4.7490134e-02   3.4388716e-02   1.6000303e-02   1.6000679e-02   1.6001145e-02   1.6001724e-02   1.6002398e-02   1.6003066e-02   1.6003581e-02   1.6003878e-02   1.6003991e-02   1.6003982e-02   1.6003906e-02   5.8322236e+01   5.6210339e+01   5.3520184e+01   5.0053359e+01   4.5753901e+01   4.1102537e+01   3.7077017e+01   3.4327183e+01   3.2826605e+01   3.2248498e+01   3.2299542e+01
   1.0388889e+00   3.7162634e-02   4.7039672e-02   6.1002580e-02   8.0715452e-02   1.0378250e-01   1.1848273e-01   1.1189036e-01   8.9304065e-02   6.5508137e-02   4.7450658e-02   3.4638848e-02   1.6000293e-02   1.6000657e-02   1.6001111e-02   1.6001679e-02   1.6002348e-02   1.6003024e-02   1.6003564e-02   1.6003897e-02   1.6004048e-02   1.6004076e-02   1.6004025e-02   5.8380038e+01   5.6338134e+01   5.3746492e+01   5.0448452e+01   4.6435812e+01   4.2152747e+01   3.8419721e+01   3.5761377e+01   3.4156499e+01   3.3349401e+01   3.3107312e+01
   1.0444444e+00   3.6031472e-02   4.5634700e-02   5.9242252e-02   7.8511035e-02   1.0117396e-01   1.1583013e-01   1.0974927e-01   8.7954329e-02   6.4858350e-02   4.7285486e-02   3.4783427e-02   1.6000283e-02   1.6000635e-02   1.6001077e-02   1.6001632e-02   1.6002292e-02   1.6002966e-02   1.6003515e-02   1.6003868e-02   1.6004045e-02   1.6004101e-02   1.6004077e-02   5.8435678e+01   5.6458441e+01   5.3944401e+01   5.0749971e+01   4.6890988e+01   4.2819462e+01   3.9305410e+01   3.6797780e+01   3.5238850e+01   3.4380426e+01   3.4015375e+01
   1.0500000e+00   3.4939088e-02   4.4273566e-02   5.7530376e-02   7.6357001e-02   9.8608173e-02   1.1319523e-01   1.0758783e-01   8.6548165e-02   6.4127494e-02   4.7028387e-02   3.4837726e-02   1.6000273e-02   1.6000615e-02   1.6001044e-02   1.6001586e-02   1.6002234e-02   1.6002902e-02   1.6003453e-02   1.6003815e-02   1.6004009e-02   1.6004084e-02   1.6004080e-02   5.8489472e+01   5.6574513e+01   5.4132032e+01   5.1020850e+01   4.7261964e+01   4.3311581e+01   3.9928062e+01   3.7532961e+01   3.6046169e+01   3.5210941e+01   3.4821797e+01
   1.0555556e+00   3.3884252e-02   4.2955139e-02   5.5866172e-02   7.4253770e-02   9.6089247e-02   1.1058989e-01   1.0542757e-01   8.5114458e-02   6.3347400e-02   4.6708955e-02   3.4824489e-02   1.6000264e-02   1.6000594e-02   1.6001012e-02   1.6001541e-02   1.6002177e-02   1.6002836e-02   1.6003385e-02   1.6003752e-02   1.6003955e-02   1.6004043e-02   1.6004053e-02   5.8541512e+01   5.6687030e+01   5.4313648e+01   5.1279385e+01   4.7601626e+01   4.3731229e+01   4.0421620e+01   3.8089681e+01   3.6651467e+01   3.5847295e+01   3.5469105e+01
   1.0611111e+00   3.2865730e-02   4.1678260e-02   5.4248710e-02   7.2201021e-02   9.3618516e-02   1.0801913e-01   1.0327883e-01   8.3668776e-02   6.2537372e-02   4.6347925e-02   3.4763195e-02   1.6000255e-02   1.6000575e-02   1.6000981e-02   1.6001497e-02   1.6002120e-02   1.6002771e-02   1.6003316e-02   1.6003685e-02   1.6003894e-02   1.6003990e-02   1.6004011e-02   5.8591855e+01   5.6796181e+01   5.4490277e+01   5.1530700e+01   4.7928261e+01   4.4122677e+01   4.0860065e+01   3.8558767e+01   3.7140439e+01   3.6349781e+01   3.5979935e+01
   1.0666667e+00   3.1882337e-02   4.0441800e-02   5.2677046e-02   7.0198228e-02   9.1196347e-02   1.0548503e-01   1.0114627e-01   8.2218654e-02   6.1707540e-02   4.5957305e-02   3.4666608e-02   1.6000246e-02   1.6000556e-02   1.6000950e-02   1.6001454e-02   1.6002065e-02   1.6002705e-02   1.6003246e-02   1.6003616e-02   1.6003829e-02   1.6003932e-02   1.6003960e-02   5.8640551e+01   5.6902064e+01   5.4662181e+01   5.1776045e+01   4.8247191e+01   4.4501744e+01   4.1275766e+01   3.8989229e+01   3.7572172e+01   3.6777227e+01   3.6402136e+01
   1.0722222e+00   3.0932925e-02   3.9244647e-02   5.1150223e-02   6.8244787e-02   8.8822796e-02   1.0298866e-01   9.9032282e-02   8.0767952e-02   6.0863204e-02   4.5543682e-02   3.4542259e-02   1.6000238e-02   1.6000538e-02   1.6000921e-02   1.6001412e-02   1.6002010e-02   1.6002641e-02   1.6003177e-02   1.6003546e-02   1.6003763e-02   1.6003871e-02   1.6003906e-02   5.8687647e+01   5.7004756e+01   5.4829471e+01   5.2015738e+01   4.8559878e+01   4.4873657e+01   4.1681461e+01   3.9403820e+01   3.7979210e+01   3.7169031e+01   3.6777026e+01
   1.0777778e+00   3.0016323e-02   3.8085657e-02   4.9667235e-02   6.6340021e-02   8.6497786e-02   1.0053076e-01   9.6938439e-02   7.9318996e-02   6.0007398e-02   4.5110752e-02   3.4394442e-02   1.6000229e-02   1.6000520e-02   1.6000892e-02   1.6001371e-02   1.6001957e-02   1.6002578e-02   1.6003108e-02   1.6003477e-02   1.6003696e-02   1.6003809e-02   1.6003850e-02   5.8733193e+01   5.7104338e+01   5.4992233e+01   5.2249877e+01   4.8866671e+01   4.5239929e+01   4.2081586e+01   3.9811787e+01   3.8376843e+01   3.7546683e+01   3.7131223e+01
   1.0833333e+00   2.9131607e-02   3.6963904e-02   4.8227235e-02   6.4483296e-02   8.4221092e-02   9.8111650e-02   9.4865582e-02   7.7873033e-02   5.9141678e-02   4.4660340e-02   3.4225246e-02   1.6000221e-02   1.6000502e-02   1.6000864e-02   1.6001331e-02   1.6001904e-02   1.6002515e-02   1.6003041e-02   1.6003408e-02   1.6003630e-02   1.6003747e-02   1.6003793e-02   5.8777217e+01   5.7200843e+01   5.5150469e+01   5.2478395e+01   4.9167453e+01   4.5600666e+01   4.2477137e+01   4.0215949e+01   3.8770619e+01   3.7919139e+01   3.7477329e+01
   1.0888889e+00   2.8277302e-02   3.5877931e-02   4.6828933e-02   6.2673745e-02   8.1992633e-02   9.5732234e-02   9.2815407e-02   7.6432217e-02   5.8268392e-02   4.4194829e-02   3.4037027e-02   1.6000214e-02   1.6000486e-02   1.6000836e-02   1.6001291e-02   1.6001853e-02   1.6002454e-02   1.6002973e-02   1.6003339e-02   1.6003563e-02   1.6003683e-02   1.6003734e-02   5.8819805e+01   5.7294443e+01   5.5304432e+01   5.2701611e+01   4.9462594e+01   4.5956334e+01   4.2868919e+01   4.0617938e+01   3.9163674e+01   3.8291797e+01   3.7823727e+01
   1.0944444e+00   2.7453084e-02   3.4827408e-02   4.5472016e-02   6.0911122e-02   7.9812296e-02   9.3392587e-02   9.0788150e-02   7.4996877e-02   5.7387907e-02   4.3714590e-02   3.3830142e-02   1.6000206e-02   1.6000469e-02   1.6000810e-02   1.6001253e-02   1.6001802e-02   1.6002393e-02   1.6002906e-02   1.6003271e-02   1.6003496e-02   1.6003620e-02   1.6003675e-02   5.8860962e+01   5.7385139e+01   5.5454103e+01   5.2919469e+01   4.9751990e+01   4.6306792e+01   4.3256792e+01   4.1017678e+01   3.9556097e+01   3.8665044e+01   3.8171254e+01
   1.1000000e+00   2.6657219e-02   3.3810572e-02   4.4154842e-02   5.9194179e-02   7.7679652e-02   9.1093371e-02   8.8785384e-02   7.3569080e-02   5.6502444e-02   4.3221767e-02   3.3606531e-02   1.6000199e-02   1.6000454e-02   1.6000784e-02   1.6001215e-02   1.6001752e-02   1.6002333e-02   1.6002840e-02   1.6003203e-02   1.6003429e-02   1.6003556e-02   1.6003615e-02   5.8900761e+01   5.7473055e+01   5.5599623e+01   5.3132074e+01   5.0035653e+01   4.6651933e+01   4.3640556e+01   4.1414981e+01   3.9947905e+01   3.9039412e+01   3.8521365e+01
   1.1055556e+00   2.5889451e-02   3.2827162e-02   4.2877170e-02   5.7522736e-02   7.5594643e-02   8.8834694e-02   8.6807352e-02   7.2149142e-02   5.5612337e-02   4.2716680e-02   3.3366479e-02   1.6000192e-02   1.6000438e-02   1.6000759e-02   1.6001179e-02   1.6001704e-02   1.6002274e-02   1.6002774e-02   1.6003135e-02   1.6003362e-02   1.6003492e-02   1.6003555e-02   5.8939215e+01   5.7558213e+01   5.5741016e+01   5.3339444e+01   5.0313591e+01   4.6991745e+01   4.4020185e+01   4.1809812e+01   4.0339075e+01   3.9414918e+01   3.8874166e+01
   1.1111111e+00   2.5148331e-02   3.1875667e-02   4.1637533e-02   5.5895590e-02   7.3556688e-02   8.6616874e-02   8.4855157e-02   7.0738608e-02   5.4719284e-02   4.2200985e-02   3.3111475e-02   1.6000185e-02   1.6000424e-02   1.6000734e-02   1.6001143e-02   1.6001656e-02   1.6002216e-02   1.6002710e-02   1.6003068e-02   1.6003296e-02   1.6003428e-02   1.6003495e-02   5.8976382e+01   5.7640709e+01   5.5878381e+01   5.3541625e+01   5.0585728e+01   4.7325994e+01   4.4395280e+01   4.2201623e+01   4.0728943e+01   3.9790844e+01   3.9228976e+01
   1.1166667e+00   2.4433225e-02   3.0955431e-02   4.0435304e-02   5.4312241e-02   7.1565577e-02   8.4440112e-02   8.2929354e-02   6.9338225e-02   5.3824093e-02   4.1675465e-02   3.2842222e-02   1.6000179e-02   1.6000409e-02   1.6000711e-02   1.6001108e-02   1.6001610e-02   1.6002159e-02   1.6002646e-02   1.6003001e-02   1.6003229e-02   1.6003364e-02   1.6003435e-02   5.9012297e+01   5.7720610e+01   5.6011806e+01   5.3738715e+01   5.0852146e+01   4.7654720e+01   4.4765821e+01   4.2590331e+01   4.1117366e+01   4.0167002e+01   3.9585582e+01
   1.1222222e+00   2.3743288e-02   3.0065549e-02   3.9269571e-02   5.2771879e-02   6.9620813e-02   8.2304410e-02   8.1030415e-02   6.7948752e-02   5.2927642e-02   4.1141004e-02   3.2559539e-02   1.6000173e-02   1.6000395e-02   1.6000688e-02   1.6001075e-02   1.6001564e-02   1.6002103e-02   1.6002583e-02   1.6002935e-02   1.6003164e-02   1.6003301e-02   1.6003375e-02   5.9046988e+01   5.7797956e+01   5.6141318e+01   5.3930679e+01   5.1112709e+01   4.7977659e+01   4.5131426e+01   4.2975456e+01   4.1503790e+01   4.0542788e+01   3.9943365e+01
   1.1277778e+00   2.3077340e-02   2.9204775e-02   3.8139104e-02   5.1273470e-02   6.7721871e-02   8.0210019e-02   7.9159285e-02   6.6571530e-02   5.2031419e-02   4.0599079e-02   3.2264789e-02   1.6000166e-02   1.6000382e-02   1.6000665e-02   1.6001042e-02   1.6001519e-02   1.6002047e-02   1.6002521e-02   1.6002870e-02   1.6003098e-02   1.6003237e-02   1.6003314e-02   5.9080518e+01   5.7872876e+01   5.6267103e+01   5.4117746e+01   5.1367649e+01   4.8294995e+01   4.5492184e+01   4.3356965e+01   4.1888056e+01   4.0917931e+01   4.0301960e+01
   1.1333333e+00   2.2435159e-02   2.8372861e-02   3.7043637e-02   4.9816755e-02   6.5868546e-02   7.8156846e-02   7.7315994e-02   6.5206672e-02   5.1135581e-02   4.0049861e-02   3.1958138e-02   1.6000161e-02   1.6000369e-02   1.6000644e-02   1.6001009e-02   1.6001476e-02   1.6001993e-02   1.6002459e-02   1.6002805e-02   1.6003033e-02   1.6003174e-02   1.6003253e-02   5.9112890e+01   5.7945362e+01   5.6389130e+01   5.4299840e+01   5.1616822e+01   4.8606517e+01   4.5847837e+01   4.3734576e+01   4.2269871e+01   4.1292136e+01   4.0661080e+01
   1.1388889e+00   2.1815220e-02   2.7568160e-02   3.5981488e-02   4.8400222e-02   6.4059902e-02   7.6144920e-02   7.5501500e-02   6.3855703e-02   5.0241892e-02   3.9495150e-02   3.1641295e-02   1.6000155e-02   1.6000356e-02   1.6000623e-02   1.6000978e-02   1.6001433e-02   1.6001940e-02   1.6002399e-02   1.6002741e-02   1.6002969e-02   1.6003111e-02   1.6003193e-02   5.9144177e+01   5.8015556e+01   5.6507592e+01   5.4477169e+01   5.1860401e+01   4.8912304e+01   4.6198329e+01   4.4108080e+01   4.2648879e+01   4.1664917e+01   4.1020139e+01
   1.1444444e+00   2.1217385e-02   2.6790522e-02   3.4952504e-02   4.7023734e-02   6.2295857e-02   7.4174247e-02   7.3715892e-02   6.2518761e-02   4.9350513e-02   3.8935111e-02   3.1314414e-02   1.6000150e-02   1.6000344e-02   1.6000602e-02   1.6000948e-02   1.6001391e-02   1.6001888e-02   1.6002339e-02   1.6002678e-02   1.6002904e-02   1.6003048e-02   1.6003132e-02   5.9174386e+01   5.8083472e+01   5.6622505e+01   5.4649750e+01   5.2098395e+01   4.9212352e+01   4.6543642e+01   4.4477448e+01   4.3025037e+01   4.2036222e+01   4.1379075e+01
   1.1500000e+00   2.0640553e-02   2.6038729e-02   3.3955397e-02   4.5686060e-02   6.0575515e-02   7.2244586e-02   7.1959615e-02   6.1196744e-02   4.8462559e-02   3.8370926e-02   3.0978651e-02   1.6000144e-02   1.6000332e-02   1.6000582e-02   1.6000918e-02   1.6001351e-02   1.6001837e-02   1.6002280e-02   1.6002615e-02   1.6002841e-02   1.6002985e-02   1.6003072e-02   5.9203562e+01   5.8149187e+01   5.6733958e+01   5.4817640e+01   5.2330775e+01   4.9506507e+01   4.6883497e+01   4.4842290e+01   4.3397865e+01   4.2405495e+01   4.1737279e+01
   1.1555556e+00   2.0083932e-02   2.5311912e-02   3.2989260e-02   4.4386357e-02   5.8898319e-02   7.0355893e-02   7.0233140e-02   5.9890446e-02   4.7578969e-02   3.7803569e-02   3.0634949e-02   1.6000139e-02   1.6000321e-02   1.6000563e-02   1.6000889e-02   1.6001311e-02   1.6001787e-02   1.6002223e-02   1.6002553e-02   1.6002778e-02   1.6002923e-02   1.6003011e-02   5.9231748e+01   5.8212794e+01   5.6842092e+01   5.4981022e+01   5.2557751e+01   4.9794967e+01   4.7218039e+01   4.5202675e+01   4.3767346e+01   4.2772640e+01   4.2094586e+01
